date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:33	35277/35277	---M--	200	added ('OK')	application/javascript	etag:%225e813d9-89cd-51fe93768a840%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/js/custom.js?ver=2.5.1	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/js/custom9776.js	(from http://www.thesenortequila.com/)
13:06:33	235658/235658	---M--	200	added ('OK')	text/css	etag:%225e813ac-3988a-51fe936ee9640%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style9776.css	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:35	4856/4856	---M--	200	added ('OK')	text/html	etag:%225e81319-12f8-51fea6ae8c000%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.woff2	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.html	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:37	7264/7264	---M--	200	added ('OK')	application/x-font-woff	etag:%225e81318-1c60-51fea6ae8c000%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.woff	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.woff	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:38	47718/47718	---M--	200	added ('OK')	application/javascript	etag:%225e813a6-ba66-51fe936d011c0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/scripts/jquery.magnific-popup.js?ver=2.5.1	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/scripts/jquery.magnific-popup9776.js	(from http://www.thesenortequila.com/)
13:06:39	21964/21964	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e81315-55cc-51fea6ad97dc0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.eot	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.eot	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:39	28840/28840	---M--	200	added ('OK')	image/svg+xml	etag:%225e81316-70a8-51fea6ae8c000%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.svg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.svg	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:41	21964/21964	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e81315-55cc-51fea6ad97dc0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.eot?	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bdd41d.eot	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:41	12896/12896	---M--	200	added ('OK')	text/html	etag:%225e8131f-3260-51fea6b074480%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.woff2	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.html	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:42	14412/14412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e8131b-384c-51fea6af80240%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.eot	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.eot	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:43	21856/21856	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e81317-5560-51fea6ae8c000%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.ttf	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_bd.ttf	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:44	14412/14412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e8131b-384c-51fea6af80240%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.eot?	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rgd41d.eot	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:45	94402/94402	---M--	200	added ('OK')	image/svg+xml	etag:%225e8131c-170c2-51fea6af80240%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.svg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.svg	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:48	18848/18848	---M--	200	added ('OK')	application/x-font-woff	etag:%225e8131e-49a0-51fea6b074480%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.woff	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.woff	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:48	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:06:47%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-about.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-about.44.delayed	(from http://www.thesenortequila.com/about-senor-tequila-mexican-grill/)
13:06:49	17119/17119	---M--	200	added ('OK')	image/png	etag:%225e8130b-42df-51fe9343ff100%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/epanel/shortcodes/images/shortcodes-sprite.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/epanel/shortcodes/images/shortcodes-sprite.png	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/epanel/shortcodes/css/shortcodes.css?ver=3.0)
13:06:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:06:49%20GMT	http://www.thesenortequila.com/?p=549	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/indexbcc1.html	(from http://www.thesenortequila.com/about-senor-tequila-mexican-grill/)
13:06:50	104274/104274	---M--	200	added ('OK')	application/javascript	etag:%225e813a2-19752-51fe936d011c0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/scripts/frontend-builder-scripts.js?ver=2.5.1	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/scripts/frontend-builder-scripts9776.js	(from http://www.thesenortequila.com/)
13:06:51	39792/39792	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e8131d-9b70-51fea6af80240%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.ttf	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/fonts/steelfish_rg.ttf	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/style.css?ver=2.5.1)
13:06:51	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:06:50%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-margarita.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-margarita._	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:06:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:06:54%20GMT	http://www.thesenortequila.com/?p=281	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index73fa.html	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:14	141956/141956	---M--	200	added ('OK')	image/jpeg	etag:%225e81616-22a84-520814770d440%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Sangrita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Sangrita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:15	150711/150711	---M--	200	added ('OK')	image/jpeg	etag:%225e81547-24cb7-5208654fb11c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:17	197043/197043	---M--	200	added ('OK')	image/jpeg	etag:%225e8150f-301b3-5208984badb40%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-about.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-about.jpg	(from http://www.thesenortequila.com/about-senor-tequila-mexican-grill/)
13:07:19	153685/153685	---M--	200	added ('OK')	image/jpeg	etag:%225e81625-25855-520810678bfc0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Tamarindo-Margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Tamarindo-Margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:32	105252/105252	---M--	200	added ('OK')	image/jpeg	etag:%225e81620-19b24-5208268b3bb80%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Sunset-Margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Sunset-Margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:36	100654/100654	---M--	200	added ('OK')	image/jpeg	etag:%225e81602-1892e-5208268a47940%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Fresco-Margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Fresco-Margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:37	141661/141661	---M--	200	added ('OK')	image/jpeg	etag:%225e8162a-2295d-520817d808d00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-VIP-Margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-VIP-Margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:37	5624/5624	---M--	200	added ('OK')	image/png	etag:%225e815eb-15f8-52081f16ee540%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/enlarge-icon-bkg.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/enlarge-icon-bkg.png	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:37	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:07:36%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-drinks.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-drinks.50.delayed	(from http://www.thesenortequila.com/drinks-from-the-bar/)
13:07:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:07:37%20GMT	http://www.thesenortequila.com/?p=405	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index4efb.html	(from http://www.thesenortequila.com/drinks-from-the-bar/)
13:07:40	148813/148813	---M--	200	added ('OK')	image/jpeg	etag:%225e816d9-2454d-5208268c2fdc0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/galleryWatermellon-Margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/galleryWatermellon-Margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:07:50	114519/114519	---M--	200	added ('OK')	image/jpeg	etag:%225e815f8-1bf57-5208268b3bb80%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Blackberry-Mint-Margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Blackberry-Mint-Margarita.jpg	(from http://www.thesenortequila.com/margaritas-from-the-bar/)
13:08:04	164994/164994	---M--	200	added ('OK')	image/jpeg	etag:%225e8152f-28482-520865480ffc0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-drinks.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-drinks.jpg	(from http://www.thesenortequila.com/drinks-from-the-bar/)
13:08:05	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:08:04%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-lunch.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-lunch.55.delayed	(from http://www.thesenortequila.com/menu-lunch/)
13:08:05	92937/92937	---M--	200	added ('OK')	image/jpeg	etag:%225e81648-16b09-5208678cd9a00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-coconut-dream-drinks.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-coconut-dream-drinks.jpg	(from http://www.thesenortequila.com/drinks-from-the-bar/)
13:08:05	169302/169302	---M--	200	added ('OK')	image/jpeg	etag:%225e81611-29556-52082d650a540%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Sangria-drinks.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-Sangria-drinks.jpg	(from http://www.thesenortequila.com/drinks-from-the-bar/)
13:08:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:08:05%20GMT	http://www.thesenortequila.com/?p=500	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index2d25.html	(from http://www.thesenortequila.com/menu-lunch/)
13:08:11	191708/191708	---M--	200	added ('OK')	image/jpeg	etag:%225e81689-2ecdc-52082d650a540%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mojito-drinks.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mojito-drinks.jpg	(from http://www.thesenortequila.com/drinks-from-the-bar/)
13:08:12	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:08:10%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-appetizers.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-appetizers.59.delayed	(from http://www.thesenortequila.com/menu-appetizers/)
13:08:26	121537/121537	---M--	200	added ('OK')	image/jpeg	etag:%225e8163e-1dac1-52088561dfc00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-chimichanga.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-chimichanga.jpg	(from http://www.thesenortequila.com/menu-lunch/)
13:08:29	148077/148077	---M--	200	added ('OK')	image/jpeg	etag:%225e8153f-2426d-5208654ebcf80%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-lunch.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-lunch.jpg	(from http://www.thesenortequila.com/menu-lunch/)
13:08:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:08:28%20GMT	http://www.thesenortequila.com/?p=465	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index6b92.html	(from http://www.thesenortequila.com/menu-appetizers/)
13:08:33	173292/173292	---M--	200	added ('OK')	image/jpeg	etag:%225e8167f-2a4ec-5208679663080%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mexican-pizza.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mexican-pizza.jpg	(from http://www.thesenortequila.com/menu-lunch/)
13:08:35	146628/146628	---M--	200	added ('OK')	image/jpeg	etag:%225e81517-23cc4-5208654627b40%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-appetizers.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-appetizers.jpg	(from http://www.thesenortequila.com/menu-appetizers/)
13:08:54	155206/155206	---M--	200	added ('OK')	image/jpeg	etag:%225e816ac-25e46-5208679d10040%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-shrimp-cocktail.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-shrimp-cocktail.jpg	(from http://www.thesenortequila.com/menu-appetizers/)
13:08:55	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:08:54%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-salads.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-salads.5f.delayed	(from http://www.thesenortequila.com/menu-soups-and-salads/)
13:09:00	165441/165441	---M--	200	added ('OK')	image/jpeg	etag:%225e816b6-28641-5208679e04280%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-sopes.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-sopes.jpg	(from http://www.thesenortequila.com/menu-appetizers/)
13:09:01	217515/217515	---M--	200	added ('OK')	image/jpeg	etag:%225e816d4-351ab-520875331ce00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-wings.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-wings.jpg	(from http://www.thesenortequila.com/menu-appetizers/)
13:09:01	158586/158586	---M--	200	added ('OK')	image/jpeg	etag:%225e81639-26b7a-5208678af1580%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-cerviche.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-cerviche.jpg	(from http://www.thesenortequila.com/menu-appetizers/)
13:09:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:09:00%20GMT	http://www.thesenortequila.com/?p=543	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/indexc182.html	(from http://www.thesenortequila.com/menu-soups-and-salads/)
13:09:19	107264/107264	---M--	200	added ('OK')	image/jpeg	etag:%225e81652-1a300-5208678dcdc40%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-crema-de-elote.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-crema-de-elote.jpg	(from http://www.thesenortequila.com/menu-soups-and-salads/)
13:09:26	194840/194840	---M--	200	added ('OK')	image/jpeg	etag:%225e8154f-2f918-5208654fb11c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-salads.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-salads.jpg	(from http://www.thesenortequila.com/menu-soups-and-salads/)
13:09:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:09:26%20GMT	http://www.thesenortequila.com/?p=562	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/indexf652.html	(from http://www.thesenortequila.com/menu-house-specialties/)
13:09:32	191730/191730	---M--	200	added ('OK')	image/jpeg	etag:%225e816a7-2ecf2-5208931a41ac0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-sante-fe-salad.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-sante-fe-salad.jpg	(from http://www.thesenortequila.com/menu-soups-and-salads/)
13:09:38	239312/239312	---M--	200	added ('OK')	image/jpeg	etag:%225e81666-3a6d0-52086793869c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-grilled-salmon-salad.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-grilled-salmon-salad.jpg	(from http://www.thesenortequila.com/menu-soups-and-salads/)
13:09:50	188645/188645	---M--	200	added ('OK')	image/jpeg	etag:%225e81537-2e0e5-5208654dc8d40%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-house-specialties.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-house-specialties.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:08	256089/256089	---M--	200	added ('OK')	image/jpeg	etag:%225e816ca-3e859-52092084aff00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-texas-fajitas.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-texas-fajitas.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:11	202341/202341	---M--	200	added ('OK')	image/jpeg	etag:%225e816c5-31665-5208679fec700%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-steak-tapiqueno.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-steak-tapiqueno.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:15	265500/265500	---M--	200	added ('OK')	image/jpeg	etag:%225e81634-40d1c-5208678af1580%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-brochetas.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-brochetas.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:18	176278/176278	---M--	200	added ('OK')	image/jpeg	etag:%225e816bb-2b096-5208679ef84c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-steak-cascabel.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-steak-cascabel.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:19	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:10:18%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-special-dinners.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-special-dinners.6c.delayed	(from http://www.thesenortequila.com/menu-special-dinners/)
13:10:35	149021/149021	---M--	200	added ('OK')	image/jpeg	etag:%225e81698-2461d-5208679a33980%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-pollo-acapulco.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-pollo-acapulco.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:38	142595/142595	---M--	200	added ('OK')	image/jpeg	etag:%225e816c0-22d03-5208679ef84c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-steak-monterrey.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-steak-monterrey.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:10:37%20GMT	http://www.thesenortequila.com/?p=567	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index246f.html	(from http://www.thesenortequila.com/menu-special-dinners/)
13:10:41	208383/208383	---M--	200	added ('OK')	image/jpeg	etag:%225e8169d-32dff-5208679b27bc0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-pollo-margarita.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-pollo-margarita.jpg	(from http://www.thesenortequila.com/menu-house-specialties/)
13:10:43	148539/148539	---M--	200	added ('OK')	image/jpeg	etag:%225e8155f-2443b-5208655199640%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-special-dinners.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-special-dinners.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:00	159478/159478	---M--	200	added ('OK')	image/jpeg	etag:%225e81661-26ef6-52086790aa300%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-flautas-mexicanas.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-flautas-mexicanas.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:04	157680/157680	---M--	200	added ('OK')	image/jpeg	etag:%225e81657-267f0-5208678fb60c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-el-sombrero.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-el-sombrero.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:08	163995/163995	---M--	200	added ('OK')	image/jpeg	etag:%225e8168e-2809b-52086797572c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-montery-burger.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-montery-burger.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:08	157513/157513	---M--	200	added ('OK')	image/jpeg	etag:%225e8166b-26749-520867947ac00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-la-gringa-quesadillo.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-la-gringa-quesadillo.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:09	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:11:07%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-taqueria.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-taqueria.74.delayed	(from http://www.thesenortequila.com/menu-taqueria/)
13:11:26	161799/161799	---M--	200	added ('OK')	image/jpeg	etag:%225e8165c-27807-5208678fb60c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-fiesta-quesadillo.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-fiesta-quesadillo.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:11:26%20GMT	http://www.thesenortequila.com/?p=524	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index7dad.html	(from http://www.thesenortequila.com/menu-taqueria/)
13:11:28	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:11:26%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-seafood.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-seafood._	(from http://www.thesenortequila.com/menu-seafood/)
